candidate_id,first_name,last_name,highest_education,years_experience,current_city,current_country,notice_period_days,expected_ctc_lpa,phone,email
270,Isha,Reddy,Masters,1.0,Jaipur,India,30,67.9,7900377290,isha.reddy270@example.com
271,Krishna,Lee,Bachelors,4.0,Pune,India,15,27.7,8507308764,krishna.lee271@example.com
272,Sai,Panda,Masters,4.3,Noida,India,60,41.6,9559366115,sai.panda272@example.com
273,Aarohi,Reddy,Bachelors,0.5,Kolkata,India,30,23.0,8341198318,aarohi.reddy273@example.com
274,Vivaan,Yadav,Bachelors,13.3,Bengaluru,India,60,23.4,9912879918,vivaan.yadav274@example.com
275,Vihaan,Das,Diploma,1.2,Noida,India,60,65.7,8733057166,vihaan.das275@example.com
276,Ishaan,Chatterjee,Masters,6.4,Bengaluru,India,15,4.8,7600438270,ishaan.chatterjee276@example.com
277,Raghav,Chatterjee,Bachelors,8.8,Mumbai,India,60,61.3,7017970842,raghav.chatterjee277@example.com
278,Kiara,Johnson,Bachelors,4.7,Kochi,India,30,18.8,6276926185,kiara.johnson278@example.com
279,Anika,Patel,PhD,4.4,Mumbai,India,60,11.4,7811400215,anika.patel279@example.com
280,Ananya,Panda,Bachelors,6.7,Hyderabad,India,30,56.0,8696872815,ananya.panda280@example.com
281,Noah,Garcia,Bachelors,4.0,Kochi,India,60,44.2,8318967719,noah.garcia281@example.com
282,Emily,Chatterjee,Bachelors,0.7,Kochi,India,30,45.3,7385833877,emily.chatterjee282@example.com
283,Rohit,Reddy,Diploma,4.7,Ahmedabad,India,60,57.3,8990971661,rohit.reddy283@example.com
284,Isha,Panda,Bachelors,3.1,Mumbai,India,15,34.8,8344112621,isha.panda284@example.com
285,Sarah,Singh,Bachelors,5.5,Hyderabad,India,15,38.5,8967809029,sarah.singh285@example.com
286,Sarah,Kapoor,Masters,1.6,Pune,India,30,21.5,6683476005,sarah.kapoor286@example.com
287,Meera,Singh,Bachelors,4.2,Bengaluru,India,30,39.8,9499342607,meera.singh287@example.com
288,Meera,Agarwal,Bachelors,3.8,Jaipur,India,15,53.7,8012891236,meera.agarwal288@example.com
289,Sofia,Singh,Masters,6.0,Noida,India,30,28.1,9217946303,sofia.singh289@example.com
290,Aditya,Kim,Bachelors,1.5,Mumbai,India,60,20.7,9139646348,aditya.kim290@example.com
291,Saanvi,Garcia,Bachelors,2.1,Ahmedabad,India,15,41.5,6621143804,saanvi.garcia291@example.com
292,Aarohi,Smith,Bachelors,1.3,Bengaluru,India,90,51.9,6782086274,aarohi.smith292@example.com
293,Navya,Gupta,Bachelors,5.0,Chennai,India,30,67.2,6238763065,navya.gupta293@example.com
294,Saanvi,Das,Masters,8.4,Hyderabad,India,60,8.3,7672397626,saanvi.das294@example.com
295,Meera,Reddy,Bachelors,2.2,Lucknow,India,0,34.2,6514295455,meera.reddy295@example.com
296,Kiara,Williams,Bachelors,1.2,Indore,India,30,23.9,6132500243,kiara.williams296@example.com
297,Aarohi,Chen,Bachelors,4.7,Noida,India,30,44.2,8406871086,aarohi.chen297@example.com
298,Meera,Agarwal,Bachelors,2.1,Kochi,India,60,48.7,9302765267,meera.agarwal298@example.com
299,Isha,Smith,Masters,0.3,Chennai,India,60,51.7,9293618950,isha.smith299@example.com
300,Vivaan,Roy,Masters,2.1,Pune,India,30,39.4,8139327921,vivaan.roy300@example.com
301,Liam,Chen,Masters,8.5,Bengaluru,India,30,24.3,7387908320,liam.chen301@example.com
302,Sofia,Reddy,Bachelors,4.9,Mumbai,India,30,57.3,9824447798,sofia.reddy302@example.com
303,Ananya,Singh,Masters,1.6,Bengaluru,India,30,19.0,7944743342,ananya.singh303@example.com
304,Emily,Sharma,Masters,3.3,Hyderabad,India,60,31.6,7889397902,emily.sharma304@example.com
305,Ishaan,Yadav,Masters,8.0,Gurugram,India,30,6.2,7879655403,ishaan.yadav305@example.com
306,Kiara,Garcia,Masters,4.2,Bengaluru,India,60,12.9,6061413455,kiara.garcia306@example.com
307,Meera,Gupta,Bachelors,2.6,Mumbai,India,30,40.1,6590341995,meera.gupta307@example.com
308,Noah,Panda,Bachelors,3.8,Mumbai,India,90,66.3,8020302160,noah.panda308@example.com
309,Liam,Bose,Masters,5.7,Jaipur,India,0,7.6,9014114294,liam.bose309@example.com
310,Vivaan,Das,Masters,7.6,Indore,India,30,28.6,6366907390,vivaan.das310@example.com
311,Meera,Jain,Bachelors,1.1,Lucknow,India,30,54.4,9192852224,meera.jain311@example.com
312,Aadhya,Reddy,Bachelors,2.5,Ahmedabad,India,60,9.0,8303894322,aadhya.reddy312@example.com
313,Mia,Martin,Bachelors,6.1,Jaipur,India,60,34.3,6808918553,mia.martin313@example.com
314,Kiara,Johnson,Bachelors,11.3,Gurugram,India,15,20.8,7913297556,kiara.johnson314@example.com
315,Kiara,Bose,Bachelors,3.3,Ahmedabad,India,0,14.0,9373099542,kiara.bose315@example.com
316,Vihaan,Chen,PhD,7.2,Pune,India,45,40.7,9019456679,vihaan.chen316@example.com
317,Arjun,Iyer,Bachelors,1.5,Kolkata,India,90,18.5,9687091552,arjun.iyer317@example.com
318,Oliver,Das,Masters,2.9,Hyderabad,India,30,32.9,7734838373,oliver.das318@example.com
319,Mia,Roy,PhD,4.0,Kochi,Other,0,46.8,9366869598,mia.roy319@example.com
320,Emily,Smith,Masters,3.3,Bengaluru,India,30,15.4,7007488648,emily.smith320@example.com
321,Aadhya,Ghosh,Bachelors,3.4,Kochi,India,45,15.3,6461088047,aadhya.ghosh321@example.com
322,Liam,Agarwal,Masters,16.7,Bengaluru,India,45,29.2,8173303360,liam.agarwal322@example.com
323,Diya,Roy,Bachelors,5.8,Mumbai,India,60,46.3,6656104356,diya.roy323@example.com
324,Isha,Agarwal,Bachelors,3.6,Kolkata,India,30,64.2,7595459247,isha.agarwal324@example.com
325,Noah,Roy,Masters,9.7,Ahmedabad,India,30,31.3,9631980938,noah.roy325@example.com
326,Aarav,Reddy,Bachelors,2.6,Gurugram,India,60,51.8,7078725848,aarav.reddy326@example.com
327,Sarah,Brown,Bachelors,0.6,Pune,India,45,51.7,9536714188,sarah.brown327@example.com
328,Liam,Chen,Bachelors,8.8,Pune,India,45,36.7,9660369526,liam.chen328@example.com
329,Anika,Gupta,Masters,1.8,Gurugram,India,30,38.2,9735314733,anika.gupta329@example.com
330,Vivaan,Lee,PhD,5.7,Chennai,India,30,35.0,7680245094,vivaan.lee330@example.com
331,Kiara,Garcia,Bachelors,4.6,Kochi,India,30,27.8,6593815125,kiara.garcia331@example.com
332,Ava,Singh,Masters,3.3,Pune,India,30,11.8,9118779742,ava.singh332@example.com
333,Arjun,Williams,Masters,11.4,Ahmedabad,India,60,28.0,7616751416,arjun.williams333@example.com
334,Kiara,Brown,Masters,8.3,Pune,India,45,27.5,9348671064,kiara.brown334@example.com
335,Ishaan,Yadav,Bachelors,3.2,Chennai,India,60,56.4,7434162865,ishaan.yadav335@example.com
336,Oliver,Sharma,PhD,2.9,Jaipur,India,15,49.6,7936500420,oliver.sharma336@example.com
337,Aarav,Smith,Bachelors,4.6,Mumbai,India,15,19.0,7309548223,aarav.smith337@example.com
338,Ishaan,Gupta,Bachelors,4.0,Jaipur,India,60,40.1,8542636284,ishaan.gupta338@example.com
339,Rohit,Ghosh,Bachelors,4.6,Chennai,India,30,38.6,9292702941,rohit.ghosh339@example.com
340,Vihaan,Smith,Bachelors,4.1,Jaipur,India,60,53.0,9945603118,vihaan.smith340@example.com
341,Emily,Singh,Bachelors,2.1,Kochi,India,15,17.9,6906632836,emily.singh341@example.com
342,Aarohi,Gupta,Bachelors,1.1,Gurugram,India,45,49.3,7012722418,aarohi.gupta342@example.com
343,Ava,Panda,Diploma,0.9,Pune,India,30,44.7,6413499986,ava.panda343@example.com
344,Vihaan,Khan,Masters,7.5,Lucknow,India,60,21.9,8838230213,vihaan.khan344@example.com
345,Aadhya,Chen,Bachelors,2.2,Mumbai,India,60,12.5,9756926157,aadhya.chen345@example.com
346,Ava,Johnson,Bachelors,8.5,Kolkata,India,90,52.1,7918190773,ava.johnson346@example.com
347,Ava,Khan,Bachelors,5.8,Pune,India,30,21.7,9536093249,ava.khan347@example.com
348,Kiara,Singh,Bachelors,0.7,Indore,India,90,50.7,9743397459,kiara.singh348@example.com
349,Isha,Das,Diploma,3.9,Lucknow,India,45,5.2,8869318164,isha.das349@example.com
350,Vihaan,Patel,Bachelors,2.7,Bengaluru,India,60,30.0,6810919146,vihaan.patel350@example.com
351,Emily,Reddy,PhD,3.1,Noida,India,60,7.3,8945191781,emily.reddy351@example.com
352,Aarohi,Nair,Bachelors,2.1,Indore,India,90,61.6,6112999743,aarohi.nair352@example.com
353,Meera,Verma,Masters,1.7,Indore,India,60,67.2,9609993499,meera.verma353@example.com
354,Raghav,Sharma,Masters,6.4,Kolkata,India,45,44.7,8419529394,raghav.sharma354@example.com
355,Raghav,Chen,Bachelors,3.1,Hyderabad,India,90,5.3,6488621528,raghav.chen355@example.com
356,Rohit,Garcia,Masters,5.8,Mumbai,India,45,61.8,8744907758,rohit.garcia356@example.com
357,Isha,Singh,Masters,5.5,Noida,India,60,7.3,8877159407,isha.singh357@example.com
358,Diya,Mehta,Masters,6.4,Noida,India,30,45.4,9103205241,diya.mehta358@example.com
359,Diya,Kapoor,Bachelors,5.5,Jaipur,India,45,15.7,8992477341,diya.kapoor359@example.com
360,Noah,Nair,Masters,4.2,Hyderabad,Other,90,21.5,8565538437,noah.nair360@example.com
361,Vihaan,Das,Bachelors,1.9,Hyderabad,India,60,32.1,8685175405,vihaan.das361@example.com
362,Navya,Verma,Bachelors,8.6,Kochi,Other,15,13.8,8313389732,navya.verma362@example.com
363,Aditya,Johnson,Masters,12.2,Chennai,India,30,22.4,7133461100,aditya.johnson363@example.com
364,Emily,Das,Masters,10.2,Ahmedabad,India,15,38.0,9307088218,emily.das364@example.com
365,Arjun,Nair,Masters,10.8,Hyderabad,India,30,48.7,6001928327,arjun.nair365@example.com
366,Sai,Patel,Masters,0.4,Mumbai,India,30,14.6,9633609601,sai.patel366@example.com
367,Ava,Kim,Masters,0.9,Jaipur,India,30,46.3,7574820097,ava.kim367@example.com
368,Aditya,Chen,Bachelors,2.2,Noida,India,30,49.8,8240534979,aditya.chen368@example.com
369,Isha,Panda,Bachelors,7.0,Hyderabad,India,45,41.0,8037812564,isha.panda369@example.com
370,Mia,Chen,Bachelors,1.5,Ahmedabad,India,30,66.7,8921906359,mia.chen370@example.com
371,Saanvi,Iyer,Bachelors,6.6,Mumbai,India,45,68.8,8931865134,saanvi.iyer371@example.com
372,Noah,Brown,Bachelors,1.5,Chennai,Other,30,10.4,9390587948,noah.brown372@example.com
373,Ananya,Reddy,Bachelors,9.5,Gurugram,India,15,22.2,6118297865,ananya.reddy373@example.com
374,Aditya,Chen,Bachelors,1.1,Kolkata,India,30,30.7,7195243761,aditya.chen374@example.com
375,Ava,Das,Masters,9.0,Indore,India,60,52.4,6077593703,ava.das375@example.com
376,Elijah,Chen,Bachelors,2.5,Hyderabad,India,30,58.9,8489450880,elijah.chen376@example.com
377,Vihaan,Johnson,Bachelors,8.3,Pune,India,60,4.7,8243623048,vihaan.johnson377@example.com
378,Aarav,Jain,Masters,11.7,Gurugram,India,60,56.5,8318012497,aarav.jain378@example.com
379,Emily,Lee,Masters,3.1,Bengaluru,India,30,18.5,9939635775,emily.lee379@example.com
380,Rohit,Khan,PhD,1.4,Ahmedabad,India,45,62.9,9007279900,rohit.khan380@example.com
381,Elijah,Patel,Masters,1.1,Pune,Other,30,28.2,9905689590,elijah.patel381@example.com
382,Arjun,Williams,Bachelors,4.5,Pune,India,15,43.0,9176065316,arjun.williams382@example.com
383,Vihaan,Smith,Masters,2.3,Lucknow,India,60,22.9,9689584477,vihaan.smith383@example.com
384,Raghav,Kapoor,Masters,0.7,Bengaluru,India,60,45.8,8465489311,raghav.kapoor384@example.com
385,Aditya,Ghosh,Bachelors,3.1,Mumbai,India,30,65.5,6660524043,aditya.ghosh385@example.com
386,Saanvi,Sharma,Diploma,1.6,Jaipur,India,30,9.1,8149417700,saanvi.sharma386@example.com
387,Oliver,Smith,Bachelors,5.3,Hyderabad,India,60,16.4,8823182258,oliver.smith387@example.com
388,Ava,Das,Bachelors,0.8,Gurugram,India,0,32.6,8318290127,ava.das388@example.com
389,Isha,Kim,Bachelors,10.3,Kolkata,India,30,11.1,6770571608,isha.kim389@example.com
390,Elijah,Roy,Bachelors,6.3,Chennai,India,45,59.8,7284465583,elijah.roy390@example.com
391,Ava,Chen,Masters,6.1,Chennai,India,60,15.8,9790307554,ava.chen391@example.com
392,Emily,Panda,Bachelors,4.7,Ahmedabad,India,30,20.4,6382270777,emily.panda392@example.com
393,Noah,Bose,Bachelors,9.4,Pune,Other,15,62.7,8421866254,noah.bose393@example.com
394,Oliver,Sharma,PhD,3.3,Bengaluru,India,30,52.4,9148662888,oliver.sharma394@example.com
395,Meera,Verma,Bachelors,4.8,Gurugram,India,0,36.3,6275575272,meera.verma395@example.com
396,Ananya,Sharma,Bachelors,1.6,Hyderabad,India,90,59.6,9403692401,ananya.sharma396@example.com
397,Oliver,Ghosh,Bachelors,2.7,Indore,India,30,48.7,9973639895,oliver.ghosh397@example.com
398,Aarav,Iyer,Masters,3.0,Jaipur,India,15,46.2,9890462218,aarav.iyer398@example.com
399,Sai,Garcia,Diploma,1.5,Jaipur,India,30,66.2,8660237392,sai.garcia399@example.com
400,Sarah,Reddy,Masters,4.0,Bengaluru,India,0,16.6,7503278377,sarah.reddy400@example.com
401,Raghav,Mehta,Bachelors,0.5,Pune,India,90,63.2,6020552490,raghav.mehta401@example.com
402,Aditya,Kapoor,Bachelors,11.7,Kochi,India,0,11.3,6966831834,aditya.kapoor402@example.com
403,Kiara,Williams,Masters,2.0,Kolkata,India,45,29.5,9886667669,kiara.williams403@example.com
404,Arjun,Mehta,Masters,6.9,Mumbai,India,60,24.5,9038891280,arjun.mehta404@example.com
405,Sai,Brown,Bachelors,1.9,Kochi,India,45,33.0,7109166815,sai.brown405@example.com
406,Aditya,Garcia,Diploma,3.6,Gurugram,India,30,65.4,6521246176,aditya.garcia406@example.com
407,Aarohi,Garcia,Masters,6.4,Bengaluru,India,15,43.0,9313478761,aarohi.garcia407@example.com
408,Sai,Khan,Masters,8.8,Chennai,India,45,69.0,7927932629,sai.khan408@example.com
409,Emily,Patel,Masters,1.7,Noida,India,30,15.7,6871350619,emily.patel409@example.com
410,Sofia,Agarwal,Masters,10.6,Pune,India,90,53.2,7679897928,sofia.agarwal410@example.com
411,Aarav,Roy,Bachelors,2.3,Kolkata,India,0,33.0,6064877725,aarav.roy411@example.com
412,Isha,Patel,Diploma,1.0,Jaipur,India,0,68.7,9156447282,isha.patel412@example.com
413,Sai,Gupta,Diploma,7.4,Chennai,India,30,3.3,7230807673,sai.gupta413@example.com
414,Ishaan,Reddy,Bachelors,6.7,Ahmedabad,India,90,46.0,7226873674,ishaan.reddy414@example.com
415,Anika,Sharma,Masters,3.8,Lucknow,India,60,11.9,7388569953,anika.sharma415@example.com
416,Sofia,Reddy,Masters,0.6,Ahmedabad,Other,30,32.9,8128925412,sofia.reddy416@example.com
417,Ananya,Brown,Bachelors,6.5,Lucknow,India,60,67.8,8824657252,ananya.brown417@example.com
418,Raghav,Chen,Bachelors,6.4,Bengaluru,India,30,62.7,9744313946,raghav.chen418@example.com
419,Oliver,Agarwal,Bachelors,3.9,Chennai,India,15,41.3,7582951237,oliver.agarwal419@example.com
420,Rohit,Reddy,Masters,1.5,Jaipur,Other,0,18.4,9232977163,rohit.reddy420@example.com
421,Aarav,Patel,Bachelors,6.7,Gurugram,India,45,60.4,9956084443,aarav.patel421@example.com
422,Vivaan,Ghosh,Bachelors,3.5,Kolkata,India,30,5.0,6837467846,vivaan.ghosh422@example.com
423,Aditya,Panda,Bachelors,2.2,Pune,India,60,39.9,7794498057,aditya.panda423@example.com
424,Vivaan,Das,Masters,10.0,Lucknow,India,30,20.0,8065125927,vivaan.das424@example.com
425,Aditya,Williams,Bachelors,8.5,Lucknow,India,30,7.6,6741971138,aditya.williams425@example.com
426,Sarah,Khan,Bachelors,2.4,Jaipur,India,60,23.6,8858273627,sarah.khan426@example.com
427,Aditya,Nair,Masters,3.9,Ahmedabad,India,15,58.5,9983129397,aditya.nair427@example.com
428,Kiara,Sharma,Bachelors,3.2,Hyderabad,India,60,51.3,6497829636,kiara.sharma428@example.com
429,Aarav,Bose,Bachelors,5.6,Indore,India,45,13.4,7845087994,aarav.bose429@example.com
430,Sarah,Brown,Bachelors,5.4,Jaipur,India,60,51.1,7325635962,sarah.brown430@example.com
431,Sarah,Gupta,Masters,2.1,Chennai,India,30,57.0,6615303516,sarah.gupta431@example.com
432,Anika,Chatterjee,Bachelors,1.9,Hyderabad,India,0,17.4,9437274442,anika.chatterjee432@example.com
433,Aarohi,Williams,Masters,5.0,Pune,India,60,17.2,7695363142,aarohi.williams433@example.com
434,Ishaan,Verma,Bachelors,6.2,Lucknow,India,0,39.7,7091685579,ishaan.verma434@example.com
435,Anika,Williams,Bachelors,11.8,Kolkata,India,0,37.9,7111260602,anika.williams435@example.com
436,Navya,Jain,Masters,1.0,Lucknow,India,90,26.2,7517442991,navya.jain436@example.com
437,Aditya,Smith,PhD,4.5,Chennai,India,30,11.8,6241060270,aditya.smith437@example.com
438,Vivaan,Yadav,Bachelors,6.7,Mumbai,India,30,63.2,8539960944,vivaan.yadav438@example.com
439,Mia,Agarwal,Bachelors,2.6,Chennai,India,30,27.7,8332451082,mia.agarwal439@example.com
440,Aarav,Panda,PhD,8.2,Jaipur,Other,0,3.9,8141594951,aarav.panda440@example.com
441,Vihaan,Roy,Bachelors,1.9,Ahmedabad,India,30,9.5,7512977637,vihaan.roy441@example.com
442,Krishna,Reddy,Masters,2.7,Jaipur,India,90,7.0,6359855082,krishna.reddy442@example.com
443,Aarav,Chen,Bachelors,5.3,Mumbai,India,30,63.9,7300223019,aarav.chen443@example.com
444,Oliver,Kim,Bachelors,6.0,Mumbai,India,30,25.4,7356579781,oliver.kim444@example.com
445,Ishaan,Iyer,Masters,2.0,Ahmedabad,India,15,18.8,9843712987,ishaan.iyer445@example.com
446,Diya,Gupta,Masters,3.6,Bengaluru,India,0,48.6,9423125681,diya.gupta446@example.com
447,Anika,Chen,Masters,1.4,Hyderabad,India,30,8.3,9410330440,anika.chen447@example.com
448,Vivaan,Kapoor,Bachelors,3.4,Kolkata,India,30,55.8,8624222989,vivaan.kapoor448@example.com
449,Ava,Smith,Masters,4.8,Lucknow,Other,60,67.5,9229903228,ava.smith449@example.com
450,Sarah,Lee,Bachelors,3.9,Kochi,India,30,65.3,8914073221,sarah.lee450@example.com
451,Krishna,Panda,Bachelors,2.3,Lucknow,India,0,3.5,9684795460,krishna.panda451@example.com
452,Sofia,Verma,Masters,4.7,Gurugram,India,0,26.3,6939493985,sofia.verma452@example.com
453,Ananya,Kim,PhD,6.0,Ahmedabad,India,30,58.8,7666060274,ananya.kim453@example.com
454,Kiara,Smith,Bachelors,13.3,Ahmedabad,India,45,51.7,9541712479,kiara.smith454@example.com
455,Kiara,Khan,Diploma,13.8,Hyderabad,India,0,37.4,7546116430,kiara.khan455@example.com
456,Ava,Bose,Masters,2.0,Noida,India,60,20.4,6552033874,ava.bose456@example.com
457,Aarohi,Yadav,Masters,3.5,Jaipur,India,30,31.2,8922554807,aarohi.yadav457@example.com
458,Ava,Martin,Masters,5.1,Lucknow,India,30,64.4,7053701048,ava.martin458@example.com
459,Sai,Reddy,Bachelors,4.7,Kolkata,India,90,63.5,9780895521,sai.reddy459@example.com
460,Navya,Chen,Bachelors,2.5,Mumbai,India,0,22.8,7722956087,navya.chen460@example.com
461,Rohit,Garcia,PhD,2.4,Jaipur,India,0,5.2,9550345342,rohit.garcia461@example.com
462,Mia,Lee,Bachelors,2.3,Lucknow,India,60,3.2,6633030172,mia.lee462@example.com
463,Sarah,Verma,Bachelors,3.3,Indore,India,30,56.2,9629721474,sarah.verma463@example.com
464,Arjun,Agarwal,Bachelors,0.8,Jaipur,India,15,46.0,7635015037,arjun.agarwal464@example.com
465,Emily,Lee,Bachelors,4.7,Indore,India,45,40.7,8759960552,emily.lee465@example.com
466,Noah,Williams,Bachelors,4.2,Mumbai,India,60,54.3,9741535111,noah.williams466@example.com
467,Ava,Sharma,Bachelors,2.5,Pune,India,15,14.3,8186012098,ava.sharma467@example.com
468,Navya,Nair,Masters,1.2,Mumbai,India,45,32.6,8493313146,navya.nair468@example.com
469,Arjun,Brown,Bachelors,3.3,Jaipur,India,30,64.6,6513197467,arjun.brown469@example.com
470,Aditya,Kapoor,Bachelors,10.6,Pune,India,60,23.4,9993647224,aditya.kapoor470@example.com
471,Aarav,Singh,Bachelors,6.6,Indore,India,30,64.0,8925284159,aarav.singh471@example.com
472,Liam,Panda,Bachelors,3.1,Chennai,India,30,43.9,9719707590,liam.panda472@example.com
473,Aditya,Verma,Bachelors,2.4,Gurugram,India,30,25.6,8894418973,aditya.verma473@example.com
474,Kiara,Kapoor,Masters,3.4,Jaipur,India,30,67.0,6491989858,kiara.kapoor474@example.com
475,Sofia,Khan,Bachelors,6.2,Gurugram,India,0,64.6,8314648471,sofia.khan475@example.com
476,Sai,Garcia,Bachelors,2.8,Kolkata,Other,15,14.9,8251197774,sai.garcia476@example.com
477,Raghav,Sharma,Bachelors,10.3,Gurugram,India,45,34.2,8330017009,raghav.sharma477@example.com
478,Oliver,Lee,Bachelors,4.4,Mumbai,India,30,57.1,8577376921,oliver.lee478@example.com
479,Rohit,Agarwal,Bachelors,10.5,Lucknow,India,15,69.8,6153668433,rohit.agarwal479@example.com
480,Anika,Singh,Bachelors,3.5,Chennai,India,30,18.3,6351157513,anika.singh480@example.com
481,Isha,Patel,Bachelors,1.6,Mumbai,India,30,55.4,8934154735,isha.patel481@example.com
482,Vivaan,Agarwal,Masters,1.7,Ahmedabad,India,30,26.6,6840483120,vivaan.agarwal482@example.com
483,Rohit,Chatterjee,Masters,1.9,Gurugram,India,45,67.1,9776413236,rohit.chatterjee483@example.com
484,Arjun,Kim,Bachelors,0.4,Chennai,India,45,54.8,7776752430,arjun.kim484@example.com
485,Krishna,Khan,Masters,6.5,Jaipur,India,0,66.3,7302077923,krishna.khan485@example.com
486,Diya,Verma,Bachelors,3.1,Ahmedabad,India,60,67.1,8461250047,diya.verma486@example.com
487,Aadhya,Das,Bachelors,1.4,Pune,India,15,39.3,6722437305,aadhya.das487@example.com
488,Vivaan,Panda,Masters,11.8,Bengaluru,India,0,54.4,7553874501,vivaan.panda488@example.com
489,Noah,Bose,Bachelors,1.3,Hyderabad,India,15,39.0,9453280552,noah.bose489@example.com
490,Ishaan,Sharma,Bachelors,3.0,Kolkata,India,30,16.2,8997093184,ishaan.sharma490@example.com
491,Aarav,Chatterjee,Masters,8.2,Hyderabad,India,45,45.5,7749632113,aarav.chatterjee491@example.com
492,Raghav,Bose,Bachelors,6.7,Noida,India,90,50.7,9990915547,raghav.bose492@example.com
493,Vivaan,Yadav,Bachelors,8.4,Mumbai,India,30,50.9,8853578698,vivaan.yadav493@example.com
494,Aadhya,Chatterjee,Bachelors,0.8,Mumbai,India,30,4.0,6336422693,aadhya.chatterjee494@example.com
495,Noah,Martin,Bachelors,7.1,Hyderabad,India,30,8.6,7619849706,noah.martin495@example.com
496,Arjun,Reddy,PhD,1.3,Pune,India,60,26.2,7192687109,arjun.reddy496@example.com
497,Ava,Yadav,Bachelors,4.2,Ahmedabad,India,0,26.5,7592771068,ava.yadav497@example.com
498,Aditya,Bose,Bachelors,3.0,Mumbai,India,60,7.5,7311316503,aditya.bose498@example.com
499,Sai,Johnson,Masters,2.7,Hyderabad,India,60,25.2,9794624540,sai.johnson499@example.com
500,Meera,Patel,Bachelors,5.3,Gurugram,India,30,13.4,8901034294,meera.patel500@example.com
501,Rohit,Sharma,Masters,10.0,Lucknow,India,0,63.2,6420028407,rohit.sharma501@example.com
502,Aadhya,Agarwal,Bachelors,3.5,Indore,India,15,40.3,8039816347,aadhya.agarwal502@example.com
503,Kiara,Yadav,Bachelors,1.7,Ahmedabad,India,90,21.8,7297838143,kiara.yadav503@example.com
504,Elijah,Smith,Bachelors,4.1,Chennai,India,45,42.1,7199310068,elijah.smith504@example.com
505,Saanvi,Ghosh,Bachelors,7.0,Kochi,India,60,29.0,8752335055,saanvi.ghosh505@example.com
506,Sai,Agarwal,Bachelors,0.4,Lucknow,India,30,52.4,9422785559,sai.agarwal506@example.com
507,Elijah,Kim,Diploma,3.0,Kolkata,India,60,6.6,7141250084,elijah.kim507@example.com
508,Emily,Lee,Masters,2.5,Jaipur,India,30,52.6,6576645170,emily.lee508@example.com
